timestamp,latitud,longitud,tipo_evento
2025-04-27T21:06:21.158906,-33.803511904761905,-70.7496573893229,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:21.170026,-33.741036706349206,-70.8406730143229,leaflet-marker-icon wm-user-icon wm-user-icon--geek leaflet-zoom-animated
2025-04-27T21:06:22.658851,-33.73168650793651,-70.84597737630207,leaflet-marker-icon wm-marker-icon is-destination leaflet-zoom-animated leaflet-interactive
2025-04-27T21:06:28.556627,-33.73200892857143,-70.77597737630207,leaflet-marker-icon wm-marker-icon is-destination leaflet-zoom-animated leaflet-interactive
2025-04-27T21:06:28.584750,-33.713903769841274,-70.71441731770832,PELIGRO
2025-04-27T21:06:28.611935,-33.72693700396825,-70.71676106770832,PELIGRO
2025-04-27T21:06:28.656511,-33.74218998015873,-70.65986409505207,PELIGRO
2025-04-27T21:06:28.685819,-33.66184523809524,-70.72382893880207,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:28.718012,-33.66045634920635,-70.70676350911458,leaflet-marker-icon wm-user-icon wm-user-icon--sunny leaflet-zoom-animated
2025-04-27T21:06:28.764149,-33.679206349206346,-70.71700520833332,leaflet-marker-icon wm-user-icon wm-user-icon--LOL leaflet-zoom-animated
2025-04-27T21:06:28.868848,-33.72506448412698,-70.66978841145833,leaflet-marker-icon wm-user-icon wm-user-icon--inlove leaflet-zoom-animated
2025-04-27T21:06:28.902536,-33.78269097222223,-70.88709798177082,leaflet-marker-icon wm-user-icon wm-user-icon--zombie leaflet-zoom-animated
2025-04-27T21:06:28.937149,-33.75562003968254,-70.65214925130208,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:28.974473,-33.680595238095236,-70.68685384114583,leaflet-marker-icon wm-user-icon wm-user-icon--sunny leaflet-zoom-animated
2025-04-27T21:06:29.011577,-33.704913194444444,-70.71245198567708,leaflet-marker-icon wm-user-icon wm-user-icon--peaceful leaflet-zoom-animated
2025-04-27T21:06:29.036843,-33.74798115079365,-70.73634114583332,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:29.057337,-33.766024305555554,-70.70391927083332,leaflet-marker-icon wm-user-icon wm-user-icon--ninja leaflet-zoom-animated
2025-04-27T21:06:29.074691,-33.66670634920635,-70.73520589192708,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:29.090601,-33.74798115079365,-70.65726399739583,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:29.107149,-33.69102430555556,-70.71416097005208,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:29.122449,-33.69588541666667,-70.71358723958332,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:29.137881,-33.78546875,-70.70050130208332,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:29.153668,-33.80073412698413,-70.66124348958333,leaflet-marker-icon wm-user-icon wm-user-icon--LOL leaflet-zoom-animated
2025-04-27T21:06:29.169468,-33.75700892857143,-70.64816975911458,leaflet-marker-icon wm-user-icon wm-user-icon--zombie leaflet-zoom-animated
2025-04-27T21:06:29.184583,-33.74589781746032,-70.64816975911458,leaflet-marker-icon wm-user-icon wm-user-icon--peaceful leaflet-zoom-animated
2025-04-27T21:06:29.198427,-33.66462301587301,-70.72269368489583,leaflet-marker-icon wm-user-icon wm-user-icon--zombie leaflet-zoom-animated
2025-04-27T21:06:29.212979,-33.69102430555556,-70.68628011067707,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:30.774945,-33.73200892857143,-70.72931070963541,leaflet-marker-icon wm-marker-icon is-destination leaflet-zoom-animated leaflet-interactive
2025-04-27T21:06:31.920807,-33.73168650793651,-70.70597737630207,leaflet-marker-icon wm-marker-icon is-destination leaflet-zoom-animated leaflet-interactive
2025-04-27T21:06:31.930399,-33.74186755952381,-70.66951497395833,PELIGRO
2025-04-27T21:06:31.941495,-33.75121775793651,-70.66465657552084,leaflet-marker-icon wm-alert-cluster-icon wm-alert-cluster-icon--accident wm-alert-cluster-icon--default wm-alert-cluster-icon--zoom17 wm-alert-cluster-icon--varied leaflet-zoom-animated leaflet-interactive
2025-04-27T21:06:31.958605,-33.71358134920635,-70.72406819661458,PELIGRO
2025-04-27T21:06:31.972735,-33.72661458333334,-70.72641194661458,PELIGRO
2025-04-27T21:06:31.987588,-33.78792410714286,-70.66975911458333,leaflet-marker-icon wm-user-icon wm-user-icon--sunny leaflet-zoom-animated
2025-04-27T21:06:31.999677,-33.73029761904762,-70.67544759114583,leaflet-marker-icon wm-user-icon wm-user-icon--zombie leaflet-zoom-animated
2025-04-27T21:06:32.014092,-33.79902281746032,-70.58898518880208,leaflet-marker-icon wm-user-icon wm-user-icon--peaceful leaflet-zoom-animated
2025-04-27T21:06:32.027728,-33.77472966269841,-70.65440266927084,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:32.041060,-33.7948685515873,-70.61685384114584,leaflet-marker-icon wm-user-icon wm-user-icon--peaceful leaflet-zoom-animated
2025-04-27T21:06:32.056098,-33.8018005952381,-70.70048421223957,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:32.072807,-33.787229662698415,-70.68739827473958,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:32.109497,-33.664300595238096,-70.71754964192708,leaflet-marker-icon wm-user-icon wm-user-icon--zombie leaflet-zoom-animated
2025-04-27T21:06:32.129977,-33.80041170634921,-70.58556722005208,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:32.146210,-33.7948685515873,-70.61116536458333,leaflet-marker-icon wm-user-icon wm-user-icon--peaceful leaflet-zoom-animated
2025-04-27T21:06:32.248866,-33.76224206349207,-70.65382893880208,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:32.266311,-33.66360615079365,-70.71697591145833,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:32.276951,-33.80110615079365,-70.58385823567708,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:32.289961,-33.689312996031745,-70.72437337239583,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:32.303054,-33.788618551587305,-70.66577962239583,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:32.316028,-33.67402281746032,-70.72835286458333,leaflet-marker-icon wm-user-icon wm-user-icon--ninja leaflet-zoom-animated
2025-04-27T21:06:32.329914,-33.79139632936508,-70.82393391927083,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:32.348508,-33.80249503968254,-70.71812337239582,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:32.382852,-33.788618551587305,-70.77671712239582,leaflet-marker-icon wm-user-icon wm-user-icon--cool leaflet-zoom-animated
2025-04-27T21:06:32.433650,-33.754603174603176,-70.66122639973958,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:33.328872,-33.73168650793651,-70.91597737630208,leaflet-marker-icon wm-marker-icon is-destination leaflet-zoom-animated leaflet-interactive
2025-04-27T21:06:33.382022,-33.707728174603176,-70.96957845052083,PELIGRO
2025-04-27T21:06:33.397189,-33.74001984126984,-70.92184895833334,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:33.413773,-33.7011185515873,-70.97361897786459,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:33.426646,-33.720575396825396,-70.90478352864584,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:33.438731,-33.79417410714286,-70.79783772786459,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:33.450991,-33.70875744047619,-70.96850423177084,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:33.464081,-33.70181299603175,-70.98670491536458,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:33.475506,-33.72960317460318,-70.98215169270833,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:33.945818,-33.76085317460318,-70.89169759114584,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:33.972822,-33.7011185515873,-70.98898763020833,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:34.001256,-33.68375744047619,-70.88771809895835,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:34.328326,-33.67610615079365,-70.8450545247396,leaflet-marker-icon wm-user-icon wm-user-icon--LOL leaflet-zoom-animated
2025-04-27T21:06:34.341341,-33.79695188492064,-70.85870198567709,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:34.352265,-33.7393253968254,-70.99012288411458,leaflet-marker-icon wm-user-icon wm-user-icon--peaceful leaflet-zoom-animated
2025-04-27T21:06:34.361913,-33.74210317460317,-70.92413167317709,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:34.413360,-33.718492063492064,-70.95428304036459,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:35.022848,-33.68097966269841,-70.84221028645834,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:35.078644,-33.73200892857143,-70.68264404296873,leaflet-marker-icon wm-marker-icon is-destination leaflet-zoom-animated leaflet-interactive
2025-04-27T21:06:35.095079,-33.70667410714286,-71.04587239583333,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:35.383216,-33.73238095238095,-70.92128743489583,leaflet-marker-icon wm-user-icon wm-user-icon--inlove leaflet-zoom-animated
2025-04-27T21:06:35.412794,-33.7636185515873,-70.92071370442709,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:35.433205,-33.6948685515873,-71.01343831380208,leaflet-marker-icon wm-user-icon wm-user-icon--LOL leaflet-zoom-animated
2025-04-27T21:06:35.529006,-33.73200892857143,-70.75264404296874,leaflet-marker-icon wm-marker-icon is-destination leaflet-zoom-animated leaflet-interactive
2025-04-27T21:06:35.793953,-33.73200892857143,-70.6593107096354,leaflet-marker-icon wm-marker-icon is-destination leaflet-zoom-animated leaflet-interactive
2025-04-27T21:06:35.809644,-33.74218998015873,-70.67593668619791,PELIGRO
2025-04-27T21:06:35.823112,-33.75154017857143,-70.67107828776041,leaflet-marker-icon wm-alert-cluster-icon wm-alert-cluster-icon--accident wm-alert-cluster-icon--default wm-alert-cluster-icon--zoom17 wm-alert-cluster-icon--varied leaflet-zoom-animated leaflet-interactive
2025-04-27T21:06:35.836334,-33.713903769841274,-70.73048990885415,PELIGRO
2025-04-27T21:06:35.848320,-33.72693700396825,-70.73283365885416,PELIGRO
2025-04-27T21:06:35.860001,-33.66184523809524,-70.7399015299479,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:35.871930,-33.66323412698413,-70.74729899088541,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:35.882348,-33.67017857142857,-70.7057706705729,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:35.891756,-33.797274305555554,-70.73705729166666,leaflet-marker-icon wm-user-icon wm-user-icon--LOL leaflet-zoom-animated
2025-04-27T21:06:35.905461,-33.802123015873015,-70.70690592447916,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:36.043566,-33.6660119047619,-70.72454508463541,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:36.058867,-33.72714781746032,-70.73307779947916,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:36.074231,-33.742425595238096,-70.57150553385416,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:36.095579,-33.79519097222222,-70.61702555338542,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:36.110438,-33.66740079365079,-70.73761881510416,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:36.127728,-33.80003968253968,-70.71600016276041,leaflet-marker-icon wm-user-icon wm-user-icon--LOL leaflet-zoom-animated
2025-04-27T21:06:36.144860,-33.7174255952381,-70.73193033854166,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:36.161948,-33.78477430555556,-70.74217203776041,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:36.179621,-33.79449652777778,-70.64147623697916,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:36.196098,-33.80142857142857,-70.56126383463541,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:36.209183,-33.69241319444444,-70.54363688151042,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:36.221617,-33.79449652777778,-70.64034098307292,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:36.232744,-33.75214781746032,-70.7251066080729,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:36.246526,-33.78894097222222,-70.78313883463541,leaflet-marker-icon wm-user-icon wm-user-icon--cool leaflet-zoom-animated
2025-04-27T21:06:36.259131,-33.75145337301587,-70.7268155924479,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:38.212834,-33.73200892857143,-70.63597737630208,leaflet-marker-icon wm-marker-icon is-destination leaflet-zoom-animated leaflet-interactive
2025-04-27T21:06:39.036472,-33.73200892857143,-70.61264404296874,leaflet-marker-icon wm-marker-icon is-destination leaflet-zoom-animated leaflet-interactive
2025-04-27T21:06:39.968740,-33.73200892857143,-70.5893107096354,leaflet-marker-icon wm-marker-icon is-destination leaflet-zoom-animated leaflet-interactive
2025-04-27T21:06:40.946150,-33.73200892857143,-70.93931070963541,leaflet-marker-icon wm-marker-icon is-destination leaflet-zoom-animated leaflet-interactive
2025-04-27T21:06:41.004938,-33.70549603174603,-71.0399210611979,PELIGRO
2025-04-27T21:06:41.062638,-33.7080505952381,-70.96636149088542,PELIGRO
2025-04-27T21:06:41.096743,-33.72020337301587,-70.94822184244791,leaflet-marker-icon wm-user-icon wm-user-icon--LOL leaflet-zoom-animated
2025-04-27T21:06:42.195726,-33.73200892857143,-70.56597737630207,leaflet-marker-icon wm-marker-icon is-destination leaflet-zoom-animated leaflet-interactive
2025-04-27T21:06:42.451812,-33.75154017857143,-70.68394612630208,leaflet-marker-icon wm-alert-cluster-icon wm-alert-cluster-icon--accident wm-alert-cluster-icon--default wm-alert-cluster-icon--zoom17 wm-alert-cluster-icon--varied leaflet-zoom-animated leaflet-interactive
2025-04-27T21:06:42.531932,-33.775052083333335,-70.62305745442707,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:42.545023,-33.77574652777778,-70.67426595052082,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:42.555907,-33.80073412698413,-70.60372151692708,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:42.565481,-33.79449652777778,-70.63614339192708,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:42.574632,-33.78130208333334,-70.54341878255208,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:42.584025,-33.71046875,-70.60485677083332,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:42.598822,-33.711163194444445,-70.56617268880208,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:42.831437,-33.767413194444444,-70.87881266276041,leaflet-marker-icon wm-user-icon wm-user-icon--peaceful leaflet-zoom-animated
2025-04-27T21:06:42.833150,-33.775052083333335,-70.67369222005208,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:42.890662,-33.66323412698413,-70.91180826822917,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:42.898131,-33.73200892857143,-70.54264404296875,leaflet-marker-icon wm-marker-icon is-destination leaflet-zoom-animated leaflet-interactive
2025-04-27T21:06:42.902427,-33.704913194444444,-70.81339518229167,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:42.912756,-33.78685763888889,-70.85207926432292,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:42.922280,-33.702135416666664,-70.98348795572916,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:42.930862,-33.743814484126986,-70.91351725260417,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:42.939829,-33.76324652777778,-70.91863199869792,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:42.949372,-33.74450892857143,-70.84297281901041,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:42.957790,-33.70005208333333,-70.99145914713542,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:42.967133,-33.76532986111111,-70.88165690104167,leaflet-marker-icon wm-user-icon wm-user-icon--sunny leaflet-zoom-animated
2025-04-27T21:06:42.979460,-33.74312003968254,-70.91578776041666,leaflet-marker-icon wm-user-icon wm-user-icon--sunny leaflet-zoom-animated
2025-04-27T21:06:42.991387,-33.74937003968254,-70.93342692057291,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:43.001000,-33.71463541666667,-70.83899332682292,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:43.009320,-33.78685763888889,-70.86174723307292,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:43.018137,-33.75284226190476,-70.92773844401042,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:43.026969,-33.71881448412699,-70.89416910807292,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:43.036281,-33.70074652777778,-70.98746744791666,leaflet-marker-icon wm-user-icon wm-user-icon--inlove leaflet-zoom-animated
2025-04-27T21:06:43.055227,-33.775052083333335,-70.87710367838541,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:43.133761,-33.72506448412698,-70.69872884114582,leaflet-marker-icon wm-user-icon wm-user-icon--inlove leaflet-zoom-animated
2025-04-27T21:06:43.148270,-33.74937003968254,-70.58494710286458,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:43.160509,-33.77991319444445,-70.64069661458332,leaflet-marker-icon wm-user-icon wm-user-icon--peaceful leaflet-zoom-animated
2025-04-27T21:06:43.172809,-33.745203373015876,-70.68733968098957,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:43.183761,-33.79657986111111,-70.62419270833333,leaflet-marker-icon wm-user-icon wm-user-icon--peaceful leaflet-zoom-animated
2025-04-27T21:06:43.193873,-33.71185763888889,-71.05403238932291,leaflet-marker-icon wm-user-icon wm-user-icon--peaceful leaflet-zoom-animated
2025-04-27T21:06:43.213563,-33.73409226190476,-70.69246663411457,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:43.235345,-33.77921875,-70.52748860677083,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:43.250401,-33.734786706349205,-70.69189290364582,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:43.270088,-33.79588541666667,-70.62703694661458,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:43.285849,-33.7549255952381,-70.68108968098957,leaflet-marker-icon wm-user-icon wm-user-icon--LOL leaflet-zoom-animated
2025-04-27T21:06:43.379202,-33.69241319444444,-70.53544759114583,leaflet-marker-icon wm-user-icon wm-user-icon--sunny leaflet-zoom-animated
2025-04-27T21:06:43.393487,-33.72992559523809,-70.67482747395832,leaflet-marker-icon wm-user-icon wm-user-icon--sunny leaflet-zoom-animated
2025-04-27T21:06:46.021015,-33.73200892857143,-70.49597737630206,leaflet-marker-icon wm-marker-icon is-destination leaflet-zoom-animated leaflet-interactive
2025-04-27T21:06:46.039903,-33.681302083333335,-70.57752034505206,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:46.068285,-33.71046875,-70.61449544270832,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:46.084820,-33.80073412698413,-70.61392171223956,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:46.098236,-33.711163194444445,-70.57581136067706,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:46.112042,-33.79519097222222,-70.54054524739581,leaflet-marker-icon wm-user-icon wm-user-icon--LOL leaflet-zoom-animated
2025-04-27T21:06:46.124132,-33.80142857142857,-70.61278645833332,leaflet-marker-icon wm-user-icon wm-user-icon--sunny leaflet-zoom-animated
2025-04-27T21:06:46.155562,-33.80142857142857,-70.58320882161456,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:46.194978,-33.80073412698413,-70.61506917317706,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:46.560804,-33.76532986111111,-70.58889729817706,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:46.573231,-33.802123015873015,-70.61278645833332,leaflet-marker-icon wm-user-icon wm-user-icon--sunny leaflet-zoom-animated
2025-04-27T21:06:46.584893,-33.80281746031746,-70.62644612630206,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:46.596594,-33.77921875,-70.53712727864581,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:46.606969,-33.798663194444444,-70.62131917317707,leaflet-marker-icon wm-user-icon wm-user-icon--zombie leaflet-zoom-animated
2025-04-27T21:06:46.617940,-33.76256448412698,-70.61278645833332,leaflet-marker-icon wm-user-icon wm-user-icon--LOL leaflet-zoom-animated
2025-04-27T21:06:46.628945,-33.79934523809524,-70.62018391927081,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:46.639734,-33.80003968253968,-70.61336018880206,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:46.651021,-33.702135416666664,-70.57012288411457,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:46.662000,-33.67503968253968,-70.55646321614581,leaflet-marker-icon wm-user-icon wm-user-icon--sunny leaflet-zoom-animated
2025-04-27T21:06:46.671385,-33.66184523809524,-70.58207356770832,leaflet-marker-icon wm-user-icon wm-user-icon--peaceful leaflet-zoom-animated
2025-04-27T21:06:46.680388,-33.79796875,-70.62529866536457,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:47.691602,-33.73200892857143,-70.5193107096354,leaflet-marker-icon wm-marker-icon is-destination leaflet-zoom-animated leaflet-interactive
2025-04-27T21:06:51.156487,-33.73200892857143,-70.47264404296874,leaflet-marker-icon wm-marker-icon is-destination leaflet-zoom-animated leaflet-interactive
2025-04-27T21:06:51.156552,-33.73168650793651,-70.42597737630207,leaflet-marker-icon wm-marker-icon is-destination leaflet-zoom-animated leaflet-interactive
2025-04-27T21:06:51.159214,-33.73200892857143,-70.3793107096354,leaflet-marker-icon wm-marker-icon is-destination leaflet-zoom-animated leaflet-interactive
2025-04-27T21:06:51.289191,-33.681302083333335,-70.58073730468749,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:51.356390,-33.78130208333334,-70.55627441406249,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:51.370372,-33.745203373015876,-70.597802734375,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:51.382456,-33.711163194444445,-70.57902832031249,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:51.394980,-33.79519097222222,-70.54376220703124,leaflet-marker-icon wm-user-icon wm-user-icon--LOL leaflet-zoom-animated
2025-04-27T21:06:51.433353,-33.77852430555556,-70.58529052734374,leaflet-marker-icon wm-user-icon wm-user-icon--LOL leaflet-zoom-animated
2025-04-27T21:06:51.446399,-33.80073412698413,-70.58529052734374,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:51.458956,-33.74589781746032,-70.535791015625,leaflet-marker-icon wm-user-icon wm-user-icon--sunny leaflet-zoom-animated
2025-04-27T21:06:51.471477,-33.76532986111111,-70.59211425781248,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:51.507205,-33.72228670634921,-70.58813476562499,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:51.520339,-33.80003968253968,-70.55114746093749,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:51.532615,-33.72298115079365,-70.58813476562499,leaflet-marker-icon wm-user-icon wm-user-icon--ninja leaflet-zoom-animated
2025-04-27T21:06:51.544544,-33.80142857142857,-70.58585205078124,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:51.556664,-33.77921875,-70.58529052734374,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
2025-04-27T21:06:51.569084,-33.69241319444444,-70.54830322265624,leaflet-marker-icon wm-user-icon wm-user-icon--sunny leaflet-zoom-animated
2025-04-27T21:06:51.586914,-33.69241319444444,-70.5693603515625,leaflet-marker-icon wm-user-icon wm-user-icon--happy leaflet-zoom-animated
